117.1032 55.2544 -31.1932 43.7690 -0.3850 0.7927 -0.5909 0.2467 -12.2949 4.2061 -3.6179 0.4861 9.3228 -43.3713 -4.2851 -2.1352 3.6097 0.6397
131.5508 18.1012 -43.8271 61.6035 0.0906 0.8606 -0.2533 -0.0510 -5.8239 0.9706 0.0000 -0.4861 0.1649 -35.2059 -9.5770 -2.9223 2.3241 0.8306
114.9344 14.1096 -17.5415 36.0154 2.1063 11.2223 1.4351 0.8251 -32.3549 -3.8826 14.4715 -0.4861 5.8450 -37.3931 -4.3374 -3.1554 3.1069 0.6605
73.1388 34.4588 18.5209 63.1454 0.4077 0.5775 -0.8442 0.0595 20.7071 -0.6471 -28.9430 -0.4861 8.8410 -51.2503 5.1911 -1.1592 3.0109 0.2211
78.9524 -9.0371 18.1457 24.9583 -0.6568 -0.3284 0.5065 0.0255 12.2949 15.2068 -2.4119 -0.2430 6.5743 -39.8429 5.6033 -3.0553 2.9165 0.4540
74.4697 11.9515 11.7106 50.7717 -2.3554 -4.8468 -1.3507 -1.3270 -9.0594 2.9119 0.0000 0.7291 8.3402 -44.3360 6.0550 -2.2812 2.8714 0.5142
98.9235 -49.1736 -27.0317 42.7433 -0.0000 -0.0000 0.0422 -0.2552 -0.0000 -0.0000 1.2060 -7.0484 -16.7948 -35.1142 -0.9834 -3.7144 -0.9080 0.0348
133.0966 5.7863 15.9371 37.0676 -0.1359 0.7021 1.0130 -0.1021 -18.1187 -12.6184 8.4417 -0.7291 7.3411 -43.9582 -10.7330 -1.8190 3.6777 0.4770
122.2953 29.2064 -46.5158 53.5305 -5.5489 -3.6804 10.2145 1.4972 -31.7078 -4.5297 10.8536 4.1318 2.3210 -35.0536 -6.8825 -3.1646 2.4854 0.8334
75.6381 -53.8113 -7.5239 59.2228 -2.0610 -2.7971 3.4611 2.7051 3.2355 -1.6177 8.4417 -1.4583 -13.1497 -33.6624 3.2178 -3.8344 -0.4699 0.2935
113.6748 -69.4614 -20.6157 14.7505 -0.1359 -1.3363 -0.9286 -0.0851 5.1768 1.6177 -6.0298 -0.0000 -22.0800 -40.6921 -2.1090 -2.9057 -1.9207 -0.3028
89.2733 -22.4376 -26.8573 33.7976 -3.1708 14.5743 1.5617 1.2760 11.0007 1.2942 20.5013 -2.4305 -8.3869 -31.7435 1.8991 -4.4141 0.4134 0.2827
111.8587 -56.7625 -37.2132 53.6454 0.1585 -0.4756 -0.2533 0.1701 9.7065 -3.5590 -3.6179 -0.7291 -22.3429 -40.8669 -3.1659 -2.5665 -1.4071 -0.2975
50.9211 46.1538 -35.1214 26.3642 -0.0453 0.5436 -0.0422 -0.0000 2.5884 -0.0000 -6.0298 -0.2430 6.0736 -42.1439 8.4858 -2.7684 2.8994 0.3432
115.3355 -51.3793 10.3736 65.1971 -0.1132 -0.4983 0.4643 0.0595 -23.2955 3.8826 22.9132 -0.0000 -5.2027 -31.5487 -3.4612 -3.6322 1.1472 0.7699
96.9513 -0.1859 -17.1869 15.8143 3.1255 3.7257 -3.3345 0.2722 12.2949 -6.7945 -26.5311 -0.7291 2.3124 -34.2320 1.2069 -4.0073 2.5144 0.2815
135.4350 -73.9318 -13.1081 23.3809 2.8084 9.3538 -13.8866 -0.5274 12.2949 -2.2648 9.6477 1.7013 -24.2270 -44.6130 -2.9146 -2.1392 -2.1361 -0.4273
115.3902 -42.6382 11.7785 37.6372 0.8153 -5.8433 0.6331 -3.0624 -3.8826 10.3536 7.2358 1.4583 -1.8812 -32.1467 -4.2897 -3.9910 1.7325 0.6046
140.2705 -76.0571 18.7706 31.3521 0.1132 -0.1359 0.7598 0.1191 3.2355 -0.0000 -3.6179 -0.2430 -17.6920 -35.6974 -3.4209 -3.5902 -1.0591 -0.1013
80.3499 -45.5252 9.7605 31.1026 2.6499 14.5856 1.2240 3.0964 1.2942 0.6471 -24.1192 -2.4305 -5.9608 -31.8754 2.9070 -4.3882 0.8258 0.2825
121.5328 59.2741 8.7072 48.3487 -0.0679 0.2718 0.5065 0.1021 6.4710 0.6471 1.2060 0.2430 8.0793 -54.8029 -5.0592 -0.2901 3.6497 0.0402
65.2728 -58.5250 -50.0199 16.7313 0.3397 -1.1437 -0.4643 -0.3403 33.6491 -0.9706 -30.1490 1.9444 -23.7183 -45.5992 4.5369 -2.1239 -2.2778 -0.3976
106.4613 -22.7864 11.0118 29.3072 -5.8206 -10.9392 3.5455 -0.1871 -0.0000 2.5884 0.0000 0.4861 4.2707 -35.3697 -2.1062 -3.5845 2.7379 0.6422
62.1853 -45.6009 -29.6613 65.7878 -7.3834 -7.9043 -2.5325 0.8592 -2.5884 6.4710 8.4417 -0.9722 -15.8542 -36.4050 6.8491 -3.4371 -1.0070 0.1232
83.8940 20.8970 -10.5494 44.5526 5.6168 -5.0619 -15.7860 -3.5132 -1.2942 4.2061 -38.5907 1.2152 8.3243 -41.3067 4.1157 -2.7096 3.0312 0.6150
109.5290 -49.5862 -55.7031 23.8322 -7.9043 -13.8608 -1.2663 -7.0265 3.8826 13.5890 -6.0298 6.0762 -23.3283 -42.7805 -3.0930 -2.4184 -2.0135 -0.3806
84.8405 -28.6706 7.9597 36.8059 10.6674 -24.9925 5.2761 6.6267 -18.7658 12.2949 -12.0596 -3.6457 1.9206 -34.3675 4.1834 -3.9144 2.0168 0.5525
143.4087 45.9632 -10.9542 30.2743 1.0418 0.9173 0.2110 0.3147 10.3536 6.1474 -8.4417 0.7291 7.9362 -48.7712 -9.4579 -1.1229 3.9603 0.2662
90.1096 -35.6423 21.1239 29.1295 -0.0226 0.0113 0.0000 0.4509 -0.6471 0.3235 1.2060 2.1874 2.9970 -34.1639 1.5411 -3.8886 2.3484 0.5287
115.6089 48.4844 -32.7798 44.8983 -5.9112 -24.3131 -4.0942 3.6408 -13.5890 -64.0627 -14.4715 10.9371 9.0901 -42.1543 -4.4998 -2.2950 3.5512 0.7002
95.8391 51.0951 6.9359 16.5143 -0.0000 -0.0000 -0.0422 -0.0000 -2.5884 -0.0000 1.2060 -0.0000 9.1463 -52.5407 -0.8835 -0.7096 3.9770 0.0653
90.7730 -89.0802 4.8544 56.3634 0.8606 -0.7927 2.8702 1.4546 -2.5884 -0.6471 -1.2060 -1.7013 -23.3782 -42.4227 0.2280 -2.4548 -1.7585 -0.4127
70.7607 -22.8526 -56.2054 55.3984 0.3171 -2.4234 -2.1526 -0.2382 3.8826 -7.7652 -7.2358 -0.2430 -15.5152 -36.6867 7.2845 -3.5497 -1.0251 0.0956
117.2570 31.6115 -25.1983 43.1289 5.2318 4.4164 -12.7470 -4.6957 -19.4129 -3.2355 -26.5311 2.4305 7.6576 -40.0234 -4.6225 -2.6252 3.3617 0.7312
132.2508 -40.6319 18.2550 40.0837 0.1132 -0.0566 0.3377 0.6890 -8.4123 4.2061 -22.9132 -0.2430 -1.7912 -33.8034 -8.7447 -3.5518 2.0118 0.6140
115.8261 -45.4579 12.0843 36.1971 0.3171 -4.2919 1.1396 -2.1777 -10.3536 -0.3235 25.3252 1.4583 -3.0252 -31.8991 -4.5800 -4.0895 1.5466 0.5358
89.6252 19.2371 8.8682 59.6179 0.2491 0.9739 -0.4643 0.1786 9.7065 -6.7945 -24.1192 -0.0000 9.8949 -44.8866 2.2556 -2.0126 3.1951 0.5908
76.5362 -54.2869 -28.6168 63.5042 5.8659 -0.7814 -0.2955 -4.3894 7.7652 0.6471 -1.2060 -13.3676 -18.9184 -37.3160 3.4780 -3.2398 -1.2330 -0.0225
103.7693 -16.3557 16.3759 29.6088 1.3136 14.4950 -0.3377 0.2722 20.0600 -2.2648 -19.2954 1.2152 6.2126 -36.7281 -1.3827 -3.3418 3.0734 0.5742
137.9574 -38.6633 1.9515 26.4451 2.0610 14.5403 2.7436 -8.5917 0.6471 -2.5884 27.7371 6.3192 -10.0811 -34.2935 -9.9278 -3.7212 0.6053 0.1547
64.8044 51.0317 -47.1909 64.2962 -0.0453 0.4190 0.0422 0.0085 -7.7652 -8.7358 8.4417 0.2430 6.6002 -39.4148 5.2320 -2.9787 2.4924 0.7682
123.5422 -9.9451 -41.3925 55.2963 0.4983 0.3963 -0.7175 0.2297 16.1774 2.5884 -12.0596 -0.2430 -7.1147 -32.8545 -7.2470 -3.5586 1.1110 0.6203
132.4799 -4.7253 -6.5976 18.7970 2.6725 -1.0871 0.7175 -2.5010 -22.6484 4.8532 27.7371 0.7291 2.3263 -37.0297 -10.1232 -3.2424 2.8486 0.4015
79.4549 -17.3354 18.8297 37.5753 -0.5436 1.6533 1.3085 0.6890 -1.9413 -6.7945 -13.2656 0.2430 5.1835 -37.3810 4.9317 -3.4141 2.6376 0.5231
66.3905 -84.3843 7.9183 42.7240 -2.1516 -3.2161 1.3507 -0.7826 6.4710 0.6471 -25.3252 0.2430 -19.2397 -36.6093 0.5552 -3.3617 -1.3878 -0.1059
95.8415 51.0939 6.9330 16.5161 0.3624 -0.1699 -0.4221 0.3147 10.3536 -4.8532 -12.0596 8.7497 9.2627 -52.4814 -0.9023 -0.7094 3.9765 0.0687
78.5988 -29.6190 4.3507 39.1113 -1.3589 -1.4155 8.1885 0.0510 5.1768 -8.0887 27.7371 -0.0000 -1.0172 -33.3554 5.2668 -4.1001 1.5162 0.4953
129.1220 -34.9245 1.7757 32.4921 -2.3781 -2.3781 3.4611 -3.7089 -12.2949 -0.9706 18.0894 1.9444 -3.9316 -33.1806 -8.1023 -3.7696 1.6089 0.5135
61.6550 -42.9965 -9.7916 56.9142 -5.0053 -6.7266 2.3637 3.7004 26.5310 -1.6177 -4.8238 -2.9166 -10.2210 -33.9307 7.5872 -3.9051 -0.2209 0.3549
133.0062 -12.3902 -1.9530 44.3195 0.5436 -0.0113 -0.4221 -0.0170 5.1768 -0.3235 -15.6775 0.2430 1.8002 -36.4218 -10.5010 -2.9933 2.6446 0.6907
127.5485 -36.4632 -29.0378 28.1380 11.0524 14.7101 -9.6658 14.5889 2.5884 4.5297 12.0596 -0.9722 -15.0745 -35.0038 -7.2707 -3.7243 -0.3996 -0.0258
136.9855 -10.2234 17.8295 15.0658 -0.1812 0.6908 0.5065 -0.1276 -11.0007 7.7652 13.2656 -0.7291 3.6777 -39.7199 -12.0169 -2.7182 3.1814 0.2968
112.4088 -46.4456 10.4844 64.6591 2.0837 -3.5445 -0.7175 0.3998 -6.4710 5.8239 -15.6775 0.2430 -2.7757 -31.7344 -3.2167 -3.6420 1.4274 0.8260
63.3347 36.1893 16.2946 37.9451 -0.6115 -0.1699 2.5325 -0.7571 -1.2942 -3.5590 -6.0298 0.2430 7.6236 -51.0702 6.7736 -1.1475 3.0996 0.1340
131.7363 35.0339 -13.9428 26.6845 8.0175 7.6891 2.7014 2.5350 -24.5897 -1.6177 26.5311 -1.4583 8.4898 -44.2671 -8.2663 -1.9692 3.8525 0.4152
86.6368 -21.7186 -10.9704 42.8669 6.2736 14.5743 -12.0295 -14.2146 -5.8239 -1.2942 28.9430 -3.6457 -1.7238 -32.8758 3.7649 -4.1137 1.3743 0.6205
89.7116 -69.5629 -8.2493 21.7127 -0.6115 -0.8493 0.4643 0.0170 -0.0000 1.2942 -2.4119 -0.0000 -18.7795 -36.3232 0.2266 -3.6162 -1.3855 -0.1698
104.0959 43.0738 10.5021 66.5274 -0.0906 0.8946 -0.4643 0.8592 17.4716 4.2061 -33.7669 -0.7291 9.6096 -51.4678 -2.5518 -0.9086 3.3411 0.2895
56.5897 -19.9283 0.9263 60.0841 -2.6725 14.4837 4.1787 1.2250 14.8832 -6.4710 -45.8265 1.7013 -2.6987 -36.1111 10.1971 -3.6731 0.8587 0.5290
141.5142 15.6819 -24.0401 32.4558 1.0645 0.2491 -0.2955 -0.0595 -3.2355 0.6471 -2.4119 -0.0000 2.8916 -39.1927 -12.2705 -2.6123 3.0594 0.5268
106.2155 -92.9038 -25.6075 24.2848 -0.2944 -0.5436 0.0000 -0.1871 -3.2355 4.5297 9.6477 -0.0000 -25.5861 -55.2164 0.8715 -0.3750 -2.2638 -0.6948
124.4911 3.0376 -11.1315 54.7443 5.6848 6.4095 2.7858 0.0510 5.1768 -5.1768 -15.6775 -0.2430 4.4452 -36.8422 -7.3301 -2.8558 2.8441 0.8328
119.3346 -26.3527 -50.8797 26.0697 5.5715 14.6196 -1.0130 -0.1276 -17.4716 0.3235 7.2358 2.4305 -18.3087 -36.8013 -6.2216 -3.4238 -1.0017 -0.1452
91.3596 -65.0505 14.2072 27.6566 8.3573 14.6762 1.8572 1.3440 -20.7071 3.8826 -1.2060 -1.7013 -12.4124 -32.6466 -0.1434 -4.2294 -0.2827 0.0661
88.7374 19.2684 -39.7970 27.5375 -0.4530 -1.7892 -1.0552 -8.8044 3.8826 -0.9706 0.0000 4.1318 1.4937 -34.1280 2.7650 -4.0360 2.1999 0.4434
104.8251 -89.7564 -12.7373 56.8773 0.5889 -1.3476 -0.9286 0.3403 16.1774 -1.2942 -31.3550 -0.0000 -26.1881 -50.1010 0.1620 -1.2647 -1.9815 -0.8410
78.2580 51.0075 28.1204 53.5364 -0.3171 0.6342 0.2955 0.0851 -9.0594 2.2648 2.4119 -0.2430 6.9253 -57.2051 2.6668 -0.1539 3.0662 -0.1322
108.0007 -56.9052 -44.3249 47.8622 -0.7021 -0.6455 0.2533 -0.2212 -14.8832 2.9119 7.2358 -0.2430 -23.8289 -43.2102 -2.8394 -2.2900 -1.7275 -0.4310
83.1101 -35.3835 -41.8401 40.2489 5.0279 1.0305 -5.5715 1.5142 -12.2949 -3.8826 25.3252 -0.7291 -15.8708 -34.9760 4.6314 -3.8430 -0.9545 0.0598
88.9554 47.9763 16.5428 29.6922 -1.7439 3.1368 0.5909 0.3318 -20.0600 2.2648 9.6477 -0.2430 8.7932 -53.6619 0.9850 -0.5407 3.7013 0.0558
86.8960 -73.9988 -32.5213 24.8162 2.2195 1.7439 -0.5065 -2.4159 -15.5303 -0.0000 6.0298 0.9722 -25.3412 -47.7768 0.0086 -1.6597 -2.3560 -0.5363
65.3474 -51.4625 -16.7821 45.1019 -3.3746 -3.6690 -0.8020 0.7741 -11.6478 1.2942 1.2060 -2.6735 -14.6931 -35.3024 5.6560 -3.8148 -0.8393 0.1186
91.8067 19.0734 -13.1362 45.0865 14.4044 -12.9096 -26.3804 -14.9717 5.8239 14.8832 -15.6775 6.5623 8.1764 -40.3880 2.4603 -2.7979 3.0675 0.6873
51.7312 -39.4520 -12.5290 44.0069 0.7247 0.1359 -0.8442 0.1191 -8.4123 3.2355 6.0298 0.4861 -11.6402 -35.6535 9.3618 -3.8178 -0.4483 0.1462
128.4260 -72.3068 3.2840 39.1905 0.3850 -0.2944 0.7175 -0.2127 3.2355 -2.9119 3.6179 -0.0000 -18.9771 -36.5808 -3.3778 -3.3502 -1.0761 -0.0826
75.2521 8.4814 24.8645 47.5198 -11.0298 -4.4844 2.4059 2.3138 6.4710 1.6177 2.4119 -1.7013 8.8415 -46.3562 6.0465 -1.9239 3.0279 0.4287
134.4981 0.7994 -18.6229 47.4031 0.8380 -0.6002 0.1266 1.0889 -41.4142 15.8539 73.5636 -0.9722 1.4513 -36.8128 -10.8321 -2.8804 2.6418 0.7229
66.4952 5.0879 -32.6424 32.0136 -1.2230 14.5516 0.7598 0.2637 11.0007 -0.6471 26.5311 -0.2430 -2.7670 -35.4197 8.8050 -3.9839 1.2823 0.2980
142.7611 43.8994 -34.7225 55.7545 -1.4495 0.3171 1.8994 -0.2722 2.5884 5.1768 4.8238 0.9722 7.2126 -42.5462 -9.9857 -1.9393 3.4151 0.6680
81.3265 -79.8874 12.9146 18.9065 -0.5889 8.0289 0.3377 2.9433 -1.2942 28.4723 -10.8536 5.8331 -17.3845 -35.1948 -0.0369 -3.8124 -1.1719 -0.1582
104.1656 43.3663 6.7601 23.6232 -0.0453 1.0984 4.6007 0.0340 -23.2955 -6.1474 33.7669 -0.0000 9.7129 -50.3124 -1.8271 -1.0177 4.0000 0.1846
124.6496 -35.0101 -1.7875 25.4906 -6.3416 -17.6205 6.2047 -2.3563 11.6478 9.0594 -37.3848 1.7013 -4.1358 -32.9251 -7.3425 -3.9841 1.5171 0.3952
132.1818 24.5446 16.3670 33.7497 0.1585 0.4869 0.8864 0.0851 -34.2962 3.2355 22.9132 -0.4861 7.9762 -49.6110 -9.7639 -0.9755 3.9366 0.2428
58.4573 -54.4752 -25.7154 48.6997 0.0679 -0.0000 -0.2955 0.3913 1.9413 -0.0000 -7.2358 10.4510 -18.7820 -38.1282 5.8049 -3.2916 -1.4686 -0.1120
93.9169 21.7733 -8.0661 57.3551 1.1777 2.3441 1.6461 -0.5444 7.7652 -2.2648 -4.8238 0.4861 8.7490 -41.0693 1.3749 -2.5511 3.0685 0.7325
76.5806 -39.2007 -46.1893 55.3344 1.1777 -4.2692 -1.1818 -0.8251 -0.0000 5.5003 -3.6179 0.4861 -17.9130 -37.2034 5.3448 -3.3918 -1.2776 -0.0082
63.8872 -52.7847 -56.0680 11.0586 0.3397 -0.1699 -0.2533 0.6295 -1.9413 1.2942 14.4715 0.7291 -23.2684 -45.6951 5.4375 -2.1243 -2.2214 -0.3652
121.3156 2.7701 -45.8879 26.5050 7.2928 -3.0802 -7.0910 -3.7174 -34.9433 8.0887 26.5311 1.7013 -4.6159 -32.8555 -6.4996 -4.0974 1.4239 0.3411
115.7580 -4.6523 0.3398 36.3709 -16.5786 14.6309 -7.0910 -2.9858 2.5884 1.9413 -30.1490 0.4861 5.5112 -36.8595 -5.9811 -3.1145 3.1068 0.7071
93.6632 36.5167 -7.9494 52.6590 -0.9739 1.9478 -0.9286 -0.2637 -9.0594 -3.5590 -34.9728 0.9722 10.2302 -45.0349 0.8509 -1.9468 3.3277 0.5981
123.9053 12.4251 -5.1115 12.9373 -0.7247 14.5516 0.8442 -0.3062 -9.7065 -0.3235 -8.4417 -0.9722 6.1244 -39.2401 -8.2373 -2.9306 3.4666 0.3563
123.5026 -84.0910 -51.7129 55.0406 -1.3589 3.0009 1.4351 -0.7996 -13.5890 8.4123 -6.0298 -10.9371 -24.0313 -61.5963 -0.6517 0.4926 -1.3527 -1.2447
85.4390 -17.6898 -46.2351 62.3794 -4.3938 0.0113 12.6626 -6.9074 -31.0607 -4.2061 66.3278 -12.8815 -10.9132 -33.1845 4.2979 -3.8476 -0.1545 0.4476
128.3911 -61.4536 -32.8138 19.9903 7.8364 -1.1437 0.6753 -0.4423 -5.1768 1.9413 1.2060 -0.0000 -23.4364 -43.4670 -5.3440 -2.3202 -1.9655 -0.3871
115.2641 -8.4248 -12.3960 56.1463 14.3364 5.0959 0.2533 5.2401 -11.0007 0.6471 -27.7371 -3.1596 2.2093 -33.8637 -3.9706 -3.4626 2.3194 0.8546
88.2166 -45.3275 -47.0668 58.2998 -4.5750 -16.9070 -6.5423 2.3819 16.1774 11.0007 16.8834 -1.2152 -19.6748 -37.5747 2.0267 -3.1936 -1.2911 -0.0568
66.4207 1.0503 -36.3047 62.9617 6.6133 -25.9211 -5.6560 -4.9339 -1.2942 -0.3235 8.4417 -0.2430 -1.7898 -35.7922 9.4954 -3.6809 0.9773 0.6479
137.6926 -84.9154 -50.4159 19.1531 -0.3397 -1.4495 -0.0422 -0.3488 -7.1181 5.1768 7.2358 -0.2430 -23.6986 -60.3904 -0.3856 0.5457 -1.8381 -0.7298
84.2293 -15.3287 -27.2710 17.1961 -18.8661 8.2440 1.3929 -3.7004 23.9426 -5.1768 24.1192 1.7013 -6.0700 -32.0411 3.3023 -4.4958 0.9074 0.1369
141.1068 -20.0076 22.7578 45.0299 2.0384 14.5743 1.3507 0.9357 14.2361 -0.6471 -41.0026 -0.4861 1.6742 -37.7948 -12.3267 -2.6138 2.7880 0.6189
64.0806 27.3543 -45.7875 33.1146 -0.1585 5.8206 -6.4157 1.5652 3.8826 -4.8532 -57.8861 -0.4861 1.3243 -36.9712 8.5465 -3.6864 1.9336 0.4154
83.6356 4.8065 5.1499 53.6394 1.6307 0.6681 4.8540 2.9773 -18.1187 3.2355 16.8834 0.2430 7.5166 -40.4002 4.8318 -2.8303 2.8093 0.6527
75.3092 -52.7039 -31.4119 56.8916 -6.6813 14.6422 -9.6236 4.5766 -11.0007 3.8826 6.0298 -0.7291 -20.2519 -38.3571 2.7308 -3.1444 -1.4653 -0.1283
131.7252 -73.8752 -41.7411 38.1642 7.9269 14.6422 15.5328 -11.8753 -25.2368 4.2061 24.1192 4.6179 -25.5425 -57.5070 -2.6975 0.0008 -1.7979 -0.9785
74.5680 -16.4567 -29.1206 42.9345 0.4983 4.8581 -0.3377 -0.3318 18.1187 4.2061 -10.8536 -0.0000 -7.2301 -33.2490 6.6071 -4.1855 0.3903 0.3628
68.3065 52.5180 8.4428 62.1412 -0.5889 2.0837 0.8020 0.0510 1.2942 -2.5884 3.6179 -0.0000 8.4864 -52.8681 4.0142 -0.8924 3.0415 0.1468
138.9847 -29.0182 -37.5028 31.7073 1.6307 14.6422 -2.1948 0.8081 -3.8826 0.3235 4.8238 -0.2430 -18.1733 -40.9762 -12.9350 -2.5734 -0.6145 -0.2154
50.9354 46.0286 -35.1287 26.3636 0.1585 0.4869 -0.1266 -0.0000 11.0007 -6.7945 -7.2358 -0.2430 6.2162 -42.1485 7.7402 -2.7798 2.8986 0.3402
120.0901 0.0951 -47.7316 52.4845 -0.1585 0.4983 0.1266 0.4338 -15.5303 2.5884 20.5013 -0.4861 -5.7121 -32.5888 -6.5270 -3.7476 1.2321 0.6303
68.5982 59.0454 -19.2153 69.2766 -0.0000 -0.0000 -0.0422 -0.0425 -0.0000 -0.0000 1.2060 -1.2152 9.6445 -47.0440 3.5273 -1.7200 3.0116 0.5137
84.2658 -66.5594 -40.1427 38.2836 -7.1343 -16.8164 0.9708 -8.1919 -10.3536 7.7652 1.2060 -1.2152 -23.9751 -43.4972 1.4649 -2.3342 -2.1078 -0.4456
122.8359 -2.1922 20.3705 20.7159 -0.7247 1.6986 0.1688 0.1616 -36.8846 -3.8826 19.2954 -0.4861 8.0445 -42.3352 -7.6133 -2.2906 3.7897 0.3928
136.3926 -39.8900 22.9558 28.4661 0.2718 -5.6395 1.0552 -1.4631 -0.0000 3.5590 -6.0298 0.9722 -0.8943 -34.2498 -9.3092 -3.4868 2.2037 0.5407
121.0928 -14.0481 0.9396 51.8063 0.8153 -0.4077 -0.2533 -0.1361 6.4710 4.2061 -13.2656 0.7291 3.7135 -35.5825 -6.2472 -3.1234 2.6883 0.8363
98.5953 -50.7170 20.4104 31.0850 8.6970 14.3478 -22.7082 8.6938 13.5890 22.9720 -69.9457 9.7219 -1.6079 -31.7345 -0.2015 -4.2812 1.6437 0.4749
104.0396 56.8719 18.1250 47.6735 -0.3171 1.3023 0.2533 0.6975 -12.2949 7.4416 10.8536 -0.4861 7.5465 -56.5561 -2.2751 -0.0920 3.4675 -0.0653
70.1566 -5.7974 -40.8149 30.0590 0.0906 4.8581 -0.4643 -0.0851 2.5884 -0.9706 25.3252 -0.2430 -7.2638 -34.5385 7.8122 -4.1480 0.4782 0.2144
104.8220 -8.8885 -10.4120 34.8725 -4.2353 11.8904 14.7730 9.2807 -3.2355 -11.6478 -9.6477 -4.1318 1.0882 -33.2119 -2.1523 -4.0141 2.1881 0.5092
53.1042 56.5897 -53.8654 47.1176 -0.3171 1.5741 -1.3085 0.0170 2.5884 0.9706 -8.4417 0.2430 6.0561 -39.4728 6.0425 -3.1169 2.6284 0.6369
110.7735 -49.8450 10.7636 19.6396 -0.1812 -0.9399 0.2533 -0.3998 -4.5297 0.3235 6.0298 -0.0000 -5.4777 -31.4568 -2.7445 -4.4058 1.0745 0.2156
92.3346 -21.5252 -8.8106 32.1381 14.2459 -4.7675 -25.7895 14.5974 -12.9420 3.2355 -1.2060 1.7013 -0.2755 -33.3009 2.5118 -4.1522 1.8035 0.4556
102.6769 -12.5880 27.8575 68.5814 1.3816 7.6212 1.0130 0.8677 -21.3542 -3.2355 -18.0894 -0.9722 9.2976 -41.0853 -1.0530 -2.3375 3.0544 0.8004
121.5090 -29.8283 -34.4832 14.9625 -1.2910 -4.1786 -2.3215 -2.9433 3.8826 -2.9119 -27.7371 -1.7013 -13.3846 -33.9062 -6.6206 -4.0115 -0.2105 -0.0518
128.1906 2.1795 -52.3792 25.7833 0.3397 1.0984 -0.2955 -0.0085 9.0594 0.6471 -15.6775 -0.0000 -8.4563 -33.6895 -9.0670 -3.9344 0.8588 0.1634
103.8802 57.8144 18.0127 48.2314 -0.8153 -0.8153 -1.2240 -0.5359 -1.2942 -1.9413 -14.4715 -2.4305 7.5377 -56.9391 -2.1872 -0.0730 3.4460 -0.0722
138.8523 -90.5178 17.7055 27.5846 2.5140 -1.0079 0.8864 -0.1021 -4.5297 3.5590 -60.2980 0.9722 -22.0930 -39.7516 0.8654 -2.9742 -1.8762 -0.3009
